Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,20,6,0.20000,0.98000,22,0.85246,0.86765,0.68605,0.76623,22.87969s,17,0.84768,0.84211,0.65306,0.73563,20.16836s,19,0.94737,1.00000,0.83333,0.90909,8.27953s
100,20,6,0.20000,0.99000,25,0.87705,0.88889,0.74419,0.81013,23.73317s,17,0.86093,0.85000,0.69388,0.76404,19.30312s,22,1.00000,1.00000,1.00000,1.00000,8.14956s
100,20,6,0.50000,0.97000,15,0.84426,0.86364,0.66279,0.75000,17.38683s,9,0.78146,0.69048,0.59184,0.63736,14.19279s,18,0.94737,1.00000,0.83333,0.90909,7.83922s
100,20,6,0.50000,0.98000,18,0.84016,0.82192,0.69767,0.75472,23.01806s,12,0.85430,0.86486,0.65306,0.74419,16.50546s,18,0.94737,1.00000,0.83333,0.90909,8.21163s
100,20,6,0.50000,0.99000,17,0.83607,0.80263,0.70930,0.75309,23.06285s,19,0.84106,0.82051,0.65306,0.72727,19.33797s,16,0.94737,1.00000,0.83333,0.90909,8.26333s
100,20,9,0.00000,0.97000,28,0.87705,0.90000,0.73256,0.80769,50.67211s,23,0.86093,0.85000,0.69388,0.76404,41.04208s,22,1.00000,1.00000,1.00000,1.00000,17.00762s
100,20,9,0.00000,0.98000,29,0.87705,0.91176,0.72093,0.80519,51.07155s,26,0.86093,0.85000,0.69388,0.76404,40.68193s,22,1.00000,1.00000,1.00000,1.00000,16.21992s
100,20,9,0.00000,0.99000,29,0.87705,0.91176,0.72093,0.80519,49.79856s,29,0.86755,0.85366,0.71429,0.77778,39.22998s,23,1.00000,1.00000,1.00000,1.00000,16.37407s
100,20,9,0.20000,0.97000,15,0.83607,0.85938,0.63953,0.73333,42.95698s,13,0.83444,0.90000,0.55102,0.68354,36.56224s,19,0.94737,1.00000,0.83333,0.90909,17.28356s
100,20,9,0.20000,0.98000,22,0.85246,0.86765,0.68605,0.76623,44.04196s,17,0.84768,0.84211,0.65306,0.73563,37.23623s,19,0.94737,1.00000,0.83333,0.90909,17.00591s
100,20,9,0.20000,0.99000,25,0.87705,0.88889,0.74419,0.81013,43.66915s,17,0.86093,0.85000,0.69388,0.76404,36.97772s,22,1.00000,1.00000,1.00000,1.00000,17.43742s
100,20,9,0.50000,0.97000,15,0.84426,0.86364,0.66279,0.75000,38.70492s,9,0.78146,0.69048,0.59184,0.63736,32.28299s,18,0.94737,1.00000,0.83333,0.90909,17.41576s
100,20,9,0.50000,0.98000,18,0.84016,0.82192,0.69767,0.75472,43.65982s,12,0.85430,0.86486,0.65306,0.74419,34.14649s,18,0.94737,1.00000,0.83333,0.90909,17.65607s
100,20,9,0.50000,0.99000,17,0.83607,0.80263,0.70930,0.75309,43.25500s,19,0.84106,0.82051,0.65306,0.72727,36.71239s,16,0.94737,1.00000,0.83333,0.90909,17.27560s
100,20,12,0.00000,0.97000,29,0.87705,0.91176,0.72093,0.80519,73.00653s,23,0.86093,0.85000,0.69388,0.76404,62.64554s,22,1.00000,1.00000,1.00000,1.00000,31.06657s
100,20,12,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,72.66160s,26,0.86093,0.85000,0.69388,0.76404,61.77267s,22,1.00000,1.00000,1.00000,1.00000,30.53094s
100,20,12,0.00000,0.99000,30,0.87705,0.91176,0.72093,0.80519,74.13739s,29,0.86755,0.85366,0.71429,0.77778,63.02364s,22,1.00000,1.00000,1.00000,1.00000,30.98459s
100,20,12,0.20000,0.97000,15,0.83607,0.85938,0.63953,0.73333,70.67315s,13,0.83444,0.90000,0.55102,0.68354,59.49778s,19,0.94737,1.00000,0.83333,0.90909,30.49830s
100,20,12,0.20000,0.98000,22,0.85246,0.86765,0.68605,0.76623,72.99973s,17,0.84768,0.84211,0.65306,0.73563,62.90645s,19,0.94737,1.00000,0.83333,0.90909,30.65282s
100,20,12,0.20000,0.99000,25,0.87705,0.88889,0.74419,0.81013,73.90484s,17,0.86093,0.85000,0.69388,0.76404,63.44386s,22,1.00000,1.00000,1.00000,1.00000,30.72165s
100,20,12,0.50000,0.97000,15,0.84426,0.86364,0.66279,0.75000,68.03086s,9,0.78146,0.69048,0.59184,0.63736,57.17826s,18,0.94737,1.00000,0.83333,0.90909,30.40740s
100,20,12,0.50000,0.98000,18,0.84016,0.82192,0.69767,0.75472,72.77482s,12,0.85430,0.86486,0.65306,0.74419,59.76293s,18,0.94737,1.00000,0.83333,0.90909,30.87036s
100,20,12,0.50000,0.99000,17,0.83607,0.80263,0.70930,0.75309,73.15777s,19,0.84106,0.82051,0.65306,0.72727,62.82137s,17,0.94737,1.00000,0.83333,0.90909,30.85508s
100,20,15,0.00000,0.97000,28,0.87705,0.91176,0.72093,0.80519,111.57012s,23,0.86093,0.85000,0.69388,0.76404,95.53856s,22,1.00000,1.00000,1.00000,1.00000,48.54508s
100,20,15,0.00000,0.98000,29,0.87705,0.91176,0.72093,0.80519,110.93164s,26,0.86093,0.85000,0.69388,0.76404,94.98877s,22,1.00000,1.00000,1.00000,1.00000,47.90548s
100,20,15,0.00000,0.99000,29,0.87705,0.91176,0.72093,0.80519,110.64430s,29,0.86755,0.85366,0.71429,0.77778,94.55167s,22,1.00000,1.00000,1.00000,1.00000,47.83360s
100,20,15,0.20000,0.97000,15,0.83607,0.85938,0.63953,0.73333,108.51944s,13,0.83444,0.90000,0.55102,0.68354,91.89991s,19,0.94737,1.00000,0.83333,0.90909,47.25668s
100,20,15,0.20000,0.98000,22,0.85246,0.86765,0.68605,0.76623,110.31973s,17,0.84768,0.84211,0.65306,0.73563,94.68577s,19,0.94737,1.00000,0.83333,0.90909,47.40338s
100,20,15,0.20000,0.99000,25,0.87705,0.88889,0.74419,0.81013,111.52777s,17,0.86093,0.85000,0.69388,0.76404,95.31537s,22,1.00000,1.00000,1.00000,1.00000,47.54605s
100,20,15,0.50000,0.97000,15,0.84426,0.86364,0.66279,0.75000,106.04144s,9,0.78146,0.69048,0.59184,0.63736,90.27954s,18,0.94737,1.00000,0.83333,0.90909,47.55752s
100,20,15,0.50000,0.98000,18,0.84016,0.82192,0.69767,0.75472,111.59596s,12,0.85430,0.86486,0.65306,0.74419,92.90547s,18,0.94737,1.00000,0.83333,0.90909,48.19648s
100,20,15,0.50000,0.99000,17,0.83607,0.80263,0.70930,0.75309,109.44148s,19,0.84106,0.82051,0.65306,0.72727,93.59952s,16,0.94737,1.00000,0.83333,0.90909,46.72048s
100,20,18,0.00000,0.97000,28,0.87705,0.90000,0.73256,0.80769,156.74170s,23,0.86093,0.85000,0.69388,0.76404,134.35976s,22,1.00000,1.00000,1.00000,1.00000,68.68904s
100,20,18,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,156.98331s,26,0.86093,0.85000,0.69388,0.76404,134.49967s,22,1.00000,1.00000,1.00000,1.00000,69.22632s
100,20,18,0.00000,0.99000,30,0.87705,0.91176,0.72093,0.80519,157.71017s,29,0.86755,0.85366,0.71429,0.77778,135.60691s,22,1.00000,1.00000,1.00000,1.00000,68.89749s
100,20,18,0.20000,0.97000,15,0.83607,0.85938,0.63953,0.73333,159.73409s,13,0.83444,0.90000,0.55102,0.68354,135.78322s,19,0.94737,1.00000,0.83333,0.90909,68.44878s
100,20,18,0.20000,0.98000,22,0.85246,0.86765,0.68605,0.76623,161.86801s,17,0.84768,0.84211,0.65306,0.73563,143.43878s,19,0.94737,1.00000,0.83333,0.90909,67.51239s
100,20,18,0.20000,0.99000,25,0.87705,0.88889,0.74419,0.81013,164.61689s,17,0.86093,0.85000,0.69388,0.76404,141.47967s,22,1.00000,1.00000,1.00000,1.00000,68.35985s
100,20,18,0.50000,0.97000,15,0.84426,0.86364,0.66279,0.75000,153.10813s,9,0.78146,0.69048,0.59184,0.63736,130.00756s,18,0.94737,1.00000,0.83333,0.90909,68.87197s
100,20,18,0.50000,0.98000,18,0.84016,0.82192,0.69767,0.75472,158.50833s,12,0.85430,0.86486,0.65306,0.74419,132.89155s,18,0.94737,1.00000,0.83333,0.90909,69.89818s
100,20,18,0.50000,0.99000,17,0.83607,0.80263,0.70930,0.75309,157.80620s,19,0.84106,0.82051,0.65306,0.72727,136.02938s,17,0.94737,1.00000,0.83333,0.90909,69.95099s
150,10,3,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,10.20576s,25,0.87417,0.84091,0.75510,0.79570,8.25630s,25,1.00000,1.00000,1.00000,1.00000,2.43111s
150,10,3,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,10.46807s,28,0.86755,0.85366,0.71429,0.77778,8.40786s,22,1.00000,1.00000,1.00000,1.00000,2.44753s
150,10,3,0.00000,0.99000,31,0.87705,0.90000,0.73256,0.80769,10.44734s,31,0.86755,0.85366,0.71429,0.77778,8.42260s,24,1.00000,1.00000,1.00000,1.00000,2.45287s
150,10,3,0.20000,0.97000,13,0.83607,0.85938,0.63953,0.73333,5.17986s,19,0.81457,0.81818,0.55102,0.65854,8.27521s,18,1.00000,1.00000,1.00000,1.00000,2.30378s
150,10,3,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,9.78940s,22,0.85430,0.82927,0.69388,0.75556,8.23241s,19,0.94737,1.00000,0.83333,0.90909,2.30601s
150,10,3,0.20000,0.99000,24,0.87705,0.88889,0.74419,0.81013,9.98995s,17,0.86093,0.85000,0.69388,0.76404,8.43640s,22,1.00000,1.00000,1.00000,1.00000,2.29541s
150,10,3,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,3.74697s,12,0.84768,0.86111,0.63265,0.72941,4.11516s,19,0.94737,1.00000,0.83333,0.90909,2.34038s
150,10,3,0.50000,0.98000,14,0.83607,0.80263,0.70930,0.75309,6.62277s,19,0.83444,0.81579,0.63265,0.71264,7.99024s,17,0.94737,1.00000,0.83333,0.90909,2.33960s
150,10,3,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,9.74264s,19,0.84106,0.82051,0.65306,0.72727,8.32001s,16,0.94737,1.00000,0.83333,0.90909,2.31815s
150,10,6,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,18.84814s,23,0.84106,0.83784,0.63265,0.72093,15.52307s,22,1.00000,1.00000,1.00000,1.00000,6.25011s
150,10,6,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,18.73877s,27,0.86093,0.85000,0.69388,0.76404,15.64585s,22,1.00000,1.00000,1.00000,1.00000,6.23721s
150,10,6,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,18.92147s,29,0.86755,0.85366,0.71429,0.77778,15.72898s,22,1.00000,1.00000,1.00000,1.00000,6.15683s
150,10,6,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,13.49598s,20,0.83444,0.80000,0.65306,0.71910,15.04851s,18,0.94737,1.00000,0.83333,0.90909,5.88180s
150,10,6,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,18.07411s,21,0.85430,0.86486,0.65306,0.74419,15.58685s,18,0.94737,1.00000,0.83333,0.90909,5.90560s
150,10,6,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,18.84633s,17,0.86093,0.85000,0.69388,0.76404,15.52121s,22,1.00000,1.00000,1.00000,1.00000,5.94808s
150,10,6,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,12.18253s,11,0.84106,0.83784,0.63265,0.72093,11.28285s,19,0.94737,1.00000,0.83333,0.90909,6.09148s
150,10,6,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,14.54574s,18,0.83444,0.81579,0.63265,0.71264,15.08614s,17,0.94737,1.00000,0.83333,0.90909,6.05737s
150,10,6,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,18.10271s,19,0.84106,0.82051,0.65306,0.72727,15.46767s,17,0.94737,1.00000,0.83333,0.90909,6.02990s
150,10,9,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,33.11135s,23,0.84106,0.83784,0.63265,0.72093,27.93657s,22,1.00000,1.00000,1.00000,1.00000,12.60374s
150,10,9,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,33.60609s,27,0.86093,0.85000,0.69388,0.76404,28.35554s,22,1.00000,1.00000,1.00000,1.00000,12.54650s
150,10,9,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,33.64368s,29,0.86755,0.85366,0.71429,0.77778,28.45102s,22,1.00000,1.00000,1.00000,1.00000,12.78572s
150,10,9,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,27.98619s,20,0.83444,0.80000,0.65306,0.71910,27.29963s,18,0.94737,1.00000,0.83333,0.90909,12.54299s
150,10,9,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,32.62290s,21,0.85430,0.86486,0.65306,0.74419,27.96977s,18,0.94737,1.00000,0.83333,0.90909,12.50497s
150,10,9,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,33.27442s,17,0.86093,0.85000,0.69388,0.76404,28.08376s,22,1.00000,1.00000,1.00000,1.00000,12.78977s
150,10,9,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,26.78665s,11,0.84106,0.83784,0.63265,0.72093,23.68691s,19,0.94737,1.00000,0.83333,0.90909,12.60288s
150,10,9,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,29.46298s,18,0.83444,0.81579,0.63265,0.71264,27.82006s,17,0.94737,1.00000,0.83333,0.90909,12.78387s
150,10,9,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,32.73383s,19,0.84106,0.82051,0.65306,0.72727,28.02906s,17,0.94737,1.00000,0.83333,0.90909,12.63738s
150,10,12,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,53.83701s,23,0.84106,0.83784,0.63265,0.72093,46.05319s,22,1.00000,1.00000,1.00000,1.00000,21.93842s
150,10,12,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,54.60539s,27,0.86093,0.85000,0.69388,0.76404,46.01083s,22,1.00000,1.00000,1.00000,1.00000,22.00562s
150,10,12,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,54.31250s,29,0.86755,0.85366,0.71429,0.77778,46.17408s,22,1.00000,1.00000,1.00000,1.00000,22.17428s
150,10,12,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,49.12738s,20,0.83444,0.80000,0.65306,0.71910,45.25357s,18,0.94737,1.00000,0.83333,0.90909,21.72508s
150,10,12,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,53.75610s,21,0.85430,0.86486,0.65306,0.74419,45.80091s,18,0.94737,1.00000,0.83333,0.90909,21.63932s
150,10,12,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,53.61027s,17,0.86093,0.85000,0.69388,0.76404,45.65018s,22,1.00000,1.00000,1.00000,1.00000,21.69581s
150,10,12,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,48.07323s,11,0.84106,0.83784,0.63265,0.72093,41.93136s,19,0.94737,1.00000,0.83333,0.90909,21.97971s
150,10,12,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,50.64777s,18,0.83444,0.81579,0.63265,0.71264,46.03156s,17,0.94737,1.00000,0.83333,0.90909,22.30458s
150,10,12,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,53.71266s,19,0.84106,0.82051,0.65306,0.72727,45.96429s,18,0.94737,1.00000,0.83333,0.90909,22.05651s
150,10,15,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,81.05903s,22,0.84106,0.83784,0.63265,0.72093,68.82164s,22,1.00000,1.00000,1.00000,1.00000,33.95570s
150,10,15,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,82.05056s,27,0.86093,0.85000,0.69388,0.76404,69.64604s,22,1.00000,1.00000,1.00000,1.00000,34.43402s
150,10,15,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,81.93027s,29,0.86755,0.85366,0.71429,0.77778,69.75570s,22,1.00000,1.00000,1.00000,1.00000,34.47617s
150,10,15,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,76.06529s,20,0.83444,0.80000,0.65306,0.71910,68.35601s,18,0.94737,1.00000,0.83333,0.90909,33.46220s
150,10,15,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,80.52352s,21,0.85430,0.86486,0.65306,0.74419,68.98895s,18,0.94737,1.00000,0.83333,0.90909,33.72925s
150,10,15,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,81.68498s,17,0.86093,0.85000,0.69388,0.76404,69.45865s,22,1.00000,1.00000,1.00000,1.00000,34.34555s
150,10,15,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,74.99532s,11,0.84106,0.83784,0.63265,0.72093,65.03508s,19,0.94737,1.00000,0.83333,0.90909,33.90614s
150,10,15,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,77.74506s,18,0.83444,0.81579,0.63265,0.71264,68.94535s,17,0.94737,1.00000,0.83333,0.90909,34.31384s
150,10,15,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,81.23530s,19,0.84106,0.82051,0.65306,0.72727,69.78833s,18,0.94737,1.00000,0.83333,0.90909,34.86044s
150,10,18,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,113.94219s,23,0.84106,0.83784,0.63265,0.72093,97.35509s,22,1.00000,1.00000,1.00000,1.00000,48.84587s
150,10,18,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,114.50605s,26,0.86093,0.85000,0.69388,0.76404,97.89595s,22,1.00000,1.00000,1.00000,1.00000,49.16787s
150,10,18,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,112.35431s,29,0.86755,0.85366,0.71429,0.77778,96.80613s,22,1.00000,1.00000,1.00000,1.00000,48.93166s
150,10,18,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,110.66095s,20,0.83444,0.80000,0.65306,0.71910,97.37537s,18,0.94737,1.00000,0.83333,0.90909,49.22082s
150,10,18,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,112.57860s,21,0.85430,0.86486,0.65306,0.74419,96.16670s,18,0.94737,1.00000,0.83333,0.90909,48.36743s
150,10,18,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,114.90441s,17,0.86093,0.85000,0.69388,0.76404,97.84346s,22,1.00000,1.00000,1.00000,1.00000,49.40631s
150,10,18,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,109.69201s,11,0.84106,0.83784,0.63265,0.72093,94.84810s,19,0.94737,1.00000,0.83333,0.90909,49.87665s
150,10,18,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,111.73248s,18,0.83444,0.81579,0.63265,0.71264,98.62445s,17,0.94737,1.00000,0.83333,0.90909,50.12342s
150,10,18,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,114.22523s,19,0.84106,0.82051,0.65306,0.72727,97.94580s,17,0.94737,1.00000,0.83333,0.90909,49.45400s
150,15,3,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,15.71438s,25,0.87417,0.84091,0.75510,0.79570,12.92836s,25,1.00000,1.00000,1.00000,1.00000,3.74822s
150,15,3,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,15.86008s,28,0.86755,0.85366,0.71429,0.77778,13.01113s,22,1.00000,1.00000,1.00000,1.00000,3.73643s
150,15,3,0.00000,0.99000,31,0.87705,0.90000,0.73256,0.80769,16.00230s,31,0.86755,0.85366,0.71429,0.77778,12.96313s,24,1.00000,1.00000,1.00000,1.00000,3.73149s
150,15,3,0.20000,0.97000,13,0.83607,0.85938,0.63953,0.73333,7.94294s,19,0.81457,0.81818,0.55102,0.65854,12.65243s,18,1.00000,1.00000,1.00000,1.00000,3.55857s
150,15,3,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,15.34909s,22,0.85430,0.82927,0.69388,0.75556,12.82876s,19,0.94737,1.00000,0.83333,0.90909,3.54280s
150,15,3,0.20000,0.99000,24,0.87705,0.88889,0.74419,0.81013,16.30078s,17,0.86093,0.85000,0.69388,0.76404,13.42519s,22,1.00000,1.00000,1.00000,1.00000,3.62797s
150,15,3,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,5.71740s,12,0.84768,0.86111,0.63265,0.72941,6.41538s,19,0.94737,1.00000,0.83333,0.90909,3.63410s
150,15,3,0.50000,0.98000,14,0.83607,0.80263,0.70930,0.75309,10.52071s,19,0.83444,0.81579,0.63265,0.71264,12.63065s,17,0.94737,1.00000,0.83333,0.90909,3.61228s
150,15,3,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,15.33270s,19,0.84106,0.82051,0.65306,0.72727,13.06965s,16,0.94737,1.00000,0.83333,0.90909,3.62187s
150,15,6,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,28.90521s,23,0.84106,0.83784,0.63265,0.72093,24.19955s,22,1.00000,1.00000,1.00000,1.00000,9.68201s
150,15,6,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,29.13717s,27,0.86093,0.85000,0.69388,0.76404,24.32176s,22,1.00000,1.00000,1.00000,1.00000,9.65222s
150,15,6,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,29.09792s,29,0.86755,0.85366,0.71429,0.77778,24.49333s,22,1.00000,1.00000,1.00000,1.00000,9.46612s
150,15,6,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,20.93368s,20,0.83444,0.80000,0.65306,0.71910,23.55278s,18,0.94737,1.00000,0.83333,0.90909,9.32297s
150,15,6,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,28.13236s,21,0.85430,0.86486,0.65306,0.74419,24.12270s,18,0.94737,1.00000,0.83333,0.90909,9.44200s
150,15,6,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,28.75870s,17,0.86093,0.85000,0.69388,0.76404,24.22191s,22,1.00000,1.00000,1.00000,1.00000,9.46696s
150,15,6,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,18.90898s,11,0.84106,0.83784,0.63265,0.72093,17.61981s,19,0.94737,1.00000,0.83333,0.90909,9.55714s
150,15,6,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,23.00846s,18,0.83444,0.81579,0.63265,0.71264,23.90732s,17,0.94737,1.00000,0.83333,0.90909,9.64835s
150,15,6,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,28.29128s,19,0.84106,0.82051,0.65306,0.72727,24.10281s,17,0.94737,1.00000,0.83333,0.90909,9.42404s
150,15,9,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,51.58426s,23,0.84106,0.83784,0.63265,0.72093,43.67788s,22,1.00000,1.00000,1.00000,1.00000,19.76842s
150,15,9,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,51.82364s,27,0.86093,0.85000,0.69388,0.76404,43.81197s,22,1.00000,1.00000,1.00000,1.00000,19.86376s
150,15,9,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,52.36814s,29,0.86755,0.85366,0.71429,0.77778,44.19328s,23,1.00000,1.00000,1.00000,1.00000,19.98449s
150,15,9,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,43.84114s,20,0.83444,0.80000,0.65306,0.71910,43.25548s,18,0.94737,1.00000,0.83333,0.90909,19.72633s
150,15,9,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,51.01925s,21,0.85430,0.86486,0.65306,0.74419,43.76093s,18,0.94737,1.00000,0.83333,0.90909,19.87770s
150,15,9,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,51.58608s,17,0.86093,0.85000,0.69388,0.76404,44.04043s,22,1.00000,1.00000,1.00000,1.00000,19.83773s
150,15,9,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,41.69283s,11,0.84106,0.83784,0.63265,0.72093,37.27009s,19,0.94737,1.00000,0.83333,0.90909,19.61490s
150,15,9,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,45.91113s,18,0.83444,0.81579,0.63265,0.71264,43.45613s,17,0.94737,1.00000,0.83333,0.90909,19.83878s
150,15,9,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,51.38192s,19,0.84106,0.82051,0.65306,0.72727,43.98886s,17,0.94737,1.00000,0.83333,0.90909,19.90918s
