Q,I,K,lambda,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
150,15,12,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,84.75744s,23,0.84106,0.83784,0.63265,0.72093,72.23371s,22,1.00000,1.00000,1.00000,1.00000,34.69954s
150,15,12,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,84.13840s,27,0.86093,0.85000,0.69388,0.76404,71.05579s,22,1.00000,1.00000,1.00000,1.00000,34.13999s
150,15,12,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,85.27897s,29,0.86755,0.85366,0.71429,0.77778,71.97974s,22,1.00000,1.00000,1.00000,1.00000,34.82503s
150,15,12,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,76.73992s,20,0.83444,0.80000,0.65306,0.71910,71.13676s,18,0.94737,1.00000,0.83333,0.90909,34.44346s
150,15,12,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,83.31736s,21,0.85430,0.86486,0.65306,0.74419,71.41680s,18,0.94737,1.00000,0.83333,0.90909,34.06860s
150,15,12,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,83.89279s,17,0.86093,0.85000,0.69388,0.76404,71.66928s,22,1.00000,1.00000,1.00000,1.00000,34.27079s
150,15,12,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,73.73957s,11,0.84106,0.83784,0.63265,0.72093,64.77840s,19,0.94737,1.00000,0.83333,0.90909,34.30694s
150,15,12,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,77.96024s,18,0.83444,0.81579,0.63265,0.71264,71.28252s,17,0.94737,1.00000,0.83333,0.90909,34.27795s
150,15,12,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,83.62870s,19,0.84106,0.82051,0.65306,0.72727,71.57749s,18,0.94737,1.00000,0.83333,0.90909,34.33986s
150,15,15,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,125.86139s,22,0.84106,0.83784,0.63265,0.72093,107.41169s,23,1.00000,1.00000,1.00000,1.00000,52.89283s
150,15,15,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,126.86766s,27,0.86093,0.85000,0.69388,0.76404,108.18094s,22,1.00000,1.00000,1.00000,1.00000,53.54954s
150,15,15,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,127.30512s,29,0.86755,0.85366,0.71429,0.77778,108.17249s,22,1.00000,1.00000,1.00000,1.00000,53.59026s
150,15,15,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,118.96857s,20,0.83444,0.80000,0.65306,0.71910,107.50075s,18,0.94737,1.00000,0.83333,0.90909,52.88158s
150,15,15,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,125.50299s,21,0.85430,0.86486,0.65306,0.74419,106.97436s,18,0.94737,1.00000,0.83333,0.90909,52.68157s
150,15,15,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,126.57754s,17,0.86093,0.85000,0.69388,0.76404,108.46735s,22,1.00000,1.00000,1.00000,1.00000,53.49588s
150,15,15,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,118.27022s,11,0.84106,0.83784,0.63265,0.72093,102.20497s,19,0.94737,1.00000,0.83333,0.90909,53.65598s
150,15,15,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,120.19926s,18,0.83444,0.81579,0.63265,0.71264,106.80086s,17,0.94737,1.00000,0.83333,0.90909,53.18267s
150,15,15,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,125.47241s,19,0.84106,0.82051,0.65306,0.72727,108.04200s,18,0.94737,1.00000,0.83333,0.90909,54.10229s
150,15,18,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,178.16088s,23,0.84106,0.83784,0.63265,0.72093,152.07808s,22,1.00000,1.00000,1.00000,1.00000,76.55427s
150,15,18,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,180.06279s,26,0.86093,0.85000,0.69388,0.76404,153.05033s,22,1.00000,1.00000,1.00000,1.00000,77.48891s
150,15,18,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,177.69123s,29,0.86755,0.85366,0.71429,0.77778,151.91093s,22,1.00000,1.00000,1.00000,1.00000,76.88847s
150,15,18,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,170.83545s,20,0.83444,0.80000,0.65306,0.71910,151.15695s,18,0.94737,1.00000,0.83333,0.90909,75.60984s
150,15,18,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,177.71527s,21,0.85430,0.86486,0.65306,0.74419,152.91957s,18,0.94737,1.00000,0.83333,0.90909,76.71363s
150,15,18,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,176.20942s,17,0.86093,0.85000,0.69388,0.76404,152.19837s,22,1.00000,1.00000,1.00000,1.00000,72.00981s
150,15,18,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,168.12167s,11,0.84106,0.83784,0.63265,0.72093,146.19355s,19,0.94737,1.00000,0.83333,0.90909,76.43663s
150,15,18,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,173.16537s,18,0.83444,0.81579,0.63265,0.71264,153.19334s,17,0.94737,1.00000,0.83333,0.90909,77.08969s
150,15,18,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,177.62723s,19,0.84106,0.82051,0.65306,0.72727,152.13817s,17,0.94737,1.00000,0.83333,0.90909,76.51996s
150,20,3,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,21.32975s,25,0.87417,0.84091,0.75510,0.79570,17.48086s,25,1.00000,1.00000,1.00000,1.00000,5.12477s
150,20,3,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,21.38922s,28,0.86755,0.85366,0.71429,0.77778,17.59892s,22,1.00000,1.00000,1.00000,1.00000,5.09301s
150,20,3,0.00000,0.99000,31,0.87705,0.90000,0.73256,0.80769,21.74632s,31,0.86755,0.85366,0.71429,0.77778,17.55315s,24,1.00000,1.00000,1.00000,1.00000,5.10051s
150,20,3,0.20000,0.97000,13,0.83607,0.85938,0.63953,0.73333,10.69808s,19,0.81457,0.81818,0.55102,0.65854,17.30898s,18,1.00000,1.00000,1.00000,1.00000,4.82779s
150,20,3,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,20.83114s,22,0.85430,0.82927,0.69388,0.75556,17.48406s,19,0.94737,1.00000,0.83333,0.90909,4.90402s
150,20,3,0.20000,0.99000,24,0.87705,0.88889,0.74419,0.81013,21.27745s,17,0.86093,0.85000,0.69388,0.76404,17.99442s,22,1.00000,1.00000,1.00000,1.00000,4.91611s
150,20,3,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,7.62369s,12,0.84768,0.86111,0.63265,0.72941,8.64130s,19,0.94737,1.00000,0.83333,0.90909,4.84382s
150,20,3,0.50000,0.98000,14,0.83607,0.80263,0.70930,0.75309,14.44682s,19,0.83444,0.81579,0.63265,0.71264,17.16947s,17,0.94737,1.00000,0.83333,0.90909,4.88395s
150,20,3,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,20.85575s,19,0.84106,0.82051,0.65306,0.72727,17.58131s,16,0.94737,1.00000,0.83333,0.90909,4.88721s
150,20,6,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,39.36673s,23,0.84106,0.83784,0.63265,0.72093,32.91740s,22,1.00000,1.00000,1.00000,1.00000,13.15154s
150,20,6,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,39.53254s,27,0.86093,0.85000,0.69388,0.76404,33.01582s,22,1.00000,1.00000,1.00000,1.00000,13.11264s
150,20,6,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,40.00565s,29,0.86755,0.85366,0.71429,0.77778,33.04590s,22,1.00000,1.00000,1.00000,1.00000,13.25091s
150,20,6,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,28.72857s,20,0.83444,0.80000,0.65306,0.71910,32.47595s,18,0.94737,1.00000,0.83333,0.90909,12.92813s
150,20,6,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,38.60292s,21,0.85430,0.86486,0.65306,0.74419,32.70133s,18,0.94737,1.00000,0.83333,0.90909,12.78243s
150,20,6,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,39.01881s,17,0.86093,0.85000,0.69388,0.76404,32.72488s,22,1.00000,1.00000,1.00000,1.00000,12.93642s
150,20,6,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,25.44306s,11,0.84106,0.83784,0.63265,0.72093,23.73679s,19,0.94737,1.00000,0.83333,0.90909,12.75887s
150,20,6,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,31.07460s,18,0.83444,0.81579,0.63265,0.71264,32.28134s,17,0.94737,1.00000,0.83333,0.90909,12.72936s
150,20,6,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,38.60062s,19,0.84106,0.82051,0.65306,0.72727,32.81127s,17,0.94737,1.00000,0.83333,0.90909,12.82610s
150,20,9,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,70.11514s,23,0.84106,0.83784,0.63265,0.72093,59.26868s,22,1.00000,1.00000,1.00000,1.00000,26.75290s
150,20,9,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,70.13146s,27,0.86093,0.85000,0.69388,0.76404,59.24435s,22,1.00000,1.00000,1.00000,1.00000,26.93472s
150,20,9,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,70.24630s,29,0.86755,0.85366,0.71429,0.77778,59.28154s,22,1.00000,1.00000,1.00000,1.00000,26.98530s
150,20,9,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,59.78086s,20,0.83444,0.80000,0.65306,0.71910,59.01009s,18,0.94737,1.00000,0.83333,0.90909,26.83115s
150,20,9,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,69.81567s,21,0.85430,0.86486,0.65306,0.74419,59.66734s,18,0.94737,1.00000,0.83333,0.90909,26.76432s
150,20,9,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,69.94807s,17,0.86093,0.85000,0.69388,0.76404,59.74737s,22,1.00000,1.00000,1.00000,1.00000,27.06229s
150,20,9,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,54.75766s,11,0.84106,0.83784,0.63265,0.72093,49.72468s,19,0.94737,1.00000,0.83333,0.90909,27.05946s
150,20,9,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,62.49941s,18,0.83444,0.81579,0.63265,0.71264,58.97596s,17,0.94737,1.00000,0.83333,0.90909,26.85694s
150,20,9,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,69.60157s,19,0.84106,0.82051,0.65306,0.72727,59.17267s,17,0.94737,1.00000,0.83333,0.90909,26.74831s
150,20,12,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,113.89414s,23,0.84106,0.83784,0.63265,0.72093,97.16495s,22,1.00000,1.00000,1.00000,1.00000,46.64127s
150,20,12,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,116.45304s,27,0.86093,0.85000,0.69388,0.76404,98.22251s,22,1.00000,1.00000,1.00000,1.00000,47.13402s
150,20,12,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,115.10339s,29,0.86755,0.85366,0.71429,0.77778,97.94373s,22,1.00000,1.00000,1.00000,1.00000,46.51744s
150,20,12,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,104.62251s,20,0.83444,0.80000,0.65306,0.71910,97.01976s,18,0.94737,1.00000,0.83333,0.90909,46.87560s
150,20,12,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,113.51622s,21,0.85430,0.86486,0.65306,0.74419,97.16690s,18,0.94737,1.00000,0.83333,0.90909,46.53596s
150,20,12,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,113.64858s,17,0.86093,0.85000,0.69388,0.76404,97.08769s,22,1.00000,1.00000,1.00000,1.00000,46.60924s
150,20,12,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,101.06963s,11,0.84106,0.83784,0.63265,0.72093,88.49331s,19,0.94737,1.00000,0.83333,0.90909,46.49205s
150,20,12,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,106.92148s,18,0.83444,0.81579,0.63265,0.71264,96.71286s,17,0.94737,1.00000,0.83333,0.90909,46.48594s
150,20,12,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,113.21498s,19,0.84106,0.82051,0.65306,0.72727,97.25961s,18,0.94737,1.00000,0.83333,0.90909,46.87791s
150,20,15,0.00000,0.97000,26,0.87705,0.90000,0.73256,0.80769,172.24383s,22,0.84106,0.83784,0.63265,0.72093,146.57211s,22,1.00000,1.00000,1.00000,1.00000,72.49914s
150,20,15,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,171.18961s,27,0.86093,0.85000,0.69388,0.76404,144.91882s,22,1.00000,1.00000,1.00000,1.00000,71.72211s
150,20,15,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,172.41121s,29,0.86755,0.85366,0.71429,0.77778,147.20910s,22,1.00000,1.00000,1.00000,1.00000,73.26222s
150,20,15,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,160.58749s,20,0.83444,0.80000,0.65306,0.71910,146.34874s,18,0.94737,1.00000,0.83333,0.90909,72.29419s
150,20,15,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,170.90524s,21,0.85430,0.86486,0.65306,0.74419,146.91291s,18,0.94737,1.00000,0.83333,0.90909,72.40154s
150,20,15,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,171.52438s,17,0.86093,0.85000,0.69388,0.76404,146.29096s,22,1.00000,1.00000,1.00000,1.00000,72.35598s
150,20,15,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,158.83223s,11,0.84106,0.83784,0.63265,0.72093,137.78979s,19,0.94737,1.00000,0.83333,0.90909,72.22544s
150,20,15,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,164.41311s,18,0.83444,0.81579,0.63265,0.71264,146.24508s,17,0.94737,1.00000,0.83333,0.90909,72.25054s
150,20,15,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,172.35698s,19,0.84106,0.82051,0.65306,0.72727,147.45423s,18,0.94737,1.00000,0.83333,0.90909,72.78096s
150,20,18,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,241.49638s,23,0.84106,0.83784,0.63265,0.72093,207.24717s,22,1.00000,1.00000,1.00000,1.00000,104.11007s
150,20,18,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,244.15301s,26,0.86093,0.85000,0.69388,0.76404,208.43731s,22,1.00000,1.00000,1.00000,1.00000,105.11601s
150,20,18,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,241.77821s,29,0.86755,0.85366,0.71429,0.77778,205.90920s,22,1.00000,1.00000,1.00000,1.00000,103.75539s
150,20,18,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,233.20087s,20,0.83444,0.80000,0.65306,0.71910,206.61173s,18,0.94737,1.00000,0.83333,0.90909,104.02356s
150,20,18,0.20000,0.98000,17,0.83607,0.81081,0.69767,0.75000,242.37340s,21,0.85430,0.86486,0.65306,0.74419,208.18368s,18,0.94737,1.00000,0.83333,0.90909,103.46212s
150,20,18,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,243.47778s,17,0.86093,0.85000,0.69388,0.76404,207.68677s,22,1.00000,1.00000,1.00000,1.00000,104.74143s
150,20,18,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,230.09318s,11,0.84106,0.83784,0.63265,0.72093,199.45981s,19,0.94737,1.00000,0.83333,0.90909,104.75819s
150,20,18,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,235.03978s,18,0.83444,0.81579,0.63265,0.71264,207.29200s,17,0.94737,1.00000,0.83333,0.90909,103.54873s
150,20,18,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,242.17542s,19,0.84106,0.82051,0.65306,0.72727,208.32145s,17,0.94737,1.00000,0.83333,0.90909,104.05089s
200,10,3,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,16.18778s,25,0.87417,0.84091,0.75510,0.79570,13.38630s,24,1.00000,1.00000,1.00000,1.00000,3.48204s
200,10,3,0.00000,0.98000,29,0.87705,0.90000,0.73256,0.80769,16.67791s,28,0.86755,0.85366,0.71429,0.77778,13.60067s,23,1.00000,1.00000,1.00000,1.00000,3.48207s
200,10,3,0.00000,0.99000,31,0.87705,0.90000,0.73256,0.80769,16.81059s,32,0.86755,0.85366,0.71429,0.77778,13.61882s,23,1.00000,1.00000,1.00000,1.00000,3.54258s
200,10,3,0.20000,0.97000,13,0.83607,0.85938,0.63953,0.73333,6.70233s,24,0.86093,0.85000,0.69388,0.76404,13.21264s,19,1.00000,1.00000,1.00000,1.00000,3.37128s
200,10,3,0.20000,0.98000,18,0.83607,0.81944,0.68605,0.74684,15.58122s,22,0.85430,0.82927,0.69388,0.75556,13.88596s,21,1.00000,1.00000,1.00000,1.00000,3.39139s
200,10,3,0.20000,0.99000,24,0.87705,0.88889,0.74419,0.81013,16.69649s,18,0.84768,0.84211,0.65306,0.73563,13.65585s,22,1.00000,1.00000,1.00000,1.00000,3.42053s
200,10,3,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,4.95939s,15,0.83444,0.78571,0.67347,0.72527,5.74763s,17,0.94737,1.00000,0.83333,0.90909,3.43361s
200,10,3,0.50000,0.98000,14,0.83607,0.80263,0.70930,0.75309,8.76298s,18,0.83444,0.81579,0.63265,0.71264,13.27729s,17,0.94737,1.00000,0.83333,0.90909,3.38432s
200,10,3,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,15.75316s,17,0.84768,0.84211,0.65306,0.73563,13.70143s,16,0.94737,1.00000,0.83333,0.90909,3.39538s
200,10,6,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,27.83461s,25,0.86093,0.85000,0.69388,0.76404,23.28782s,23,1.00000,1.00000,1.00000,1.00000,8.70732s
200,10,6,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,28.26506s,27,0.86093,0.85000,0.69388,0.76404,23.61632s,22,1.00000,1.00000,1.00000,1.00000,8.67050s
200,10,6,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,28.20698s,32,0.86755,0.85366,0.71429,0.77778,23.47662s,22,1.00000,1.00000,1.00000,1.00000,8.54224s
200,10,6,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,19.81583s,20,0.81457,0.81818,0.55102,0.65854,24.40755s,17,0.94737,1.00000,0.83333,0.90909,8.95551s
200,10,6,0.20000,0.98000,18,0.83607,0.81944,0.68605,0.74684,28.08336s,21,0.85430,0.86486,0.65306,0.74419,27.78793s,18,0.94737,1.00000,0.83333,0.90909,8.57399s
200,10,6,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,31.09713s,17,0.86093,0.85000,0.69388,0.76404,26.58014s,22,1.00000,1.00000,1.00000,1.00000,8.58334s
200,10,6,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,17.07604s,14,0.85430,0.86486,0.65306,0.74419,16.44488s,18,0.94737,1.00000,0.83333,0.90909,8.77739s
200,10,6,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,22.09638s,16,0.82119,0.77500,0.63265,0.69663,27.21903s,15,0.94737,1.00000,0.83333,0.90909,8.66606s
200,10,6,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,32.43454s,17,0.84768,0.84211,0.65306,0.73563,27.26305s,16,0.94737,1.00000,0.83333,0.90909,8.82382s
200,10,9,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,54.90264s,23,0.86093,0.85000,0.69388,0.76404,43.84863s,22,1.00000,1.00000,1.00000,1.00000,17.60556s
200,10,9,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,54.69995s,27,0.86093,0.85000,0.69388,0.76404,45.13326s,22,1.00000,1.00000,1.00000,1.00000,17.45679s
200,10,9,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,56.89088s,32,0.86755,0.85366,0.71429,0.77778,45.35549s,22,1.00000,1.00000,1.00000,1.00000,17.24339s
200,10,9,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,42.38846s,20,0.81457,0.81818,0.55102,0.65854,45.72055s,17,0.94737,1.00000,0.83333,0.90909,16.92823s
200,10,9,0.20000,0.98000,18,0.83607,0.81944,0.68605,0.74684,55.34618s,21,0.85430,0.86486,0.65306,0.74419,46.52348s,18,0.94737,1.00000,0.83333,0.90909,16.93792s
200,10,9,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,56.78157s,17,0.86093,0.85000,0.69388,0.76404,44.81409s,22,1.00000,1.00000,1.00000,1.00000,16.86489s
200,10,9,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,38.27126s,14,0.85430,0.86486,0.65306,0.74419,34.13558s,18,0.94737,1.00000,0.83333,0.90909,17.09528s
200,10,9,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,44.59450s,16,0.82119,0.77500,0.63265,0.69663,42.90490s,16,0.94737,1.00000,0.83333,0.90909,16.92364s
200,10,9,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,51.13396s,17,0.84768,0.84211,0.65306,0.73563,46.25003s,16,0.94737,1.00000,0.83333,0.90909,17.38836s
200,10,12,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,84.45157s,24,0.86093,0.85000,0.69388,0.76404,69.80384s,25,1.00000,1.00000,1.00000,1.00000,29.64413s
200,10,12,0.00000,0.98000,31,0.87705,0.91176,0.72093,0.80519,85.71448s,27,0.86093,0.85000,0.69388,0.76404,70.28357s,23,1.00000,1.00000,1.00000,1.00000,29.37238s
200,10,12,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,88.18694s,32,0.86755,0.85366,0.71429,0.77778,69.07613s,22,1.00000,1.00000,1.00000,1.00000,28.43461s
200,10,12,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,73.12897s,20,0.81457,0.81818,0.55102,0.65854,68.57446s,17,0.94737,1.00000,0.83333,0.90909,28.98639s
200,10,12,0.20000,0.98000,18,0.83607,0.81944,0.68605,0.74684,87.34416s,21,0.85430,0.86486,0.65306,0.74419,71.88707s,18,0.94737,1.00000,0.83333,0.90909,28.98208s
200,10,12,0.20000,0.99000,23,0.87705,0.88889,0.74419,0.81013,83.72284s,17,0.86093,0.85000,0.69388,0.76404,70.87157s,22,1.00000,1.00000,1.00000,1.00000,28.76383s
200,10,12,0.50000,0.97000,9,0.79508,0.84615,0.51163,0.63768,64.64932s,14,0.85430,0.86486,0.65306,0.74419,56.29946s,18,0.94737,1.00000,0.83333,0.90909,29.76981s
200,10,12,0.50000,0.98000,15,0.84016,0.80519,0.72093,0.76074,67.32947s,16,0.82119,0.77500,0.63265,0.69663,62.79525s,16,0.94737,1.00000,0.83333,0.90909,29.95171s
200,10,12,0.50000,0.99000,20,0.86885,0.85526,0.75581,0.80247,74.97110s,17,0.84768,0.84211,0.65306,0.73563,64.11679s,16,0.94737,1.00000,0.83333,0.90909,30.10491s
200,10,15,0.00000,0.97000,27,0.87705,0.90000,0.73256,0.80769,112.22265s,22,0.84106,0.83784,0.63265,0.72093,95.78427s,22,1.00000,1.00000,1.00000,1.00000,46.52686s
200,10,15,0.00000,0.98000,30,0.87705,0.91176,0.72093,0.80519,111.31034s,27,0.86093,0.85000,0.69388,0.76404,95.38069s,22,1.00000,1.00000,1.00000,1.00000,46.07899s
200,10,15,0.00000,0.99000,31,0.87705,0.91176,0.72093,0.80519,111.59129s,32,0.86755,0.85366,0.71429,0.77778,94.97955s,22,1.00000,1.00000,1.00000,1.00000,46.10235s
200,10,15,0.20000,0.97000,14,0.83607,0.85938,0.63953,0.73333,103.15691s,20,0.81457,0.81818,0.55102,0.65854,95.14439s,18,0.94737,1.00000,0.83333,0.90909,46.33315s
