Q,I,K,C,#1num_cols,#1accuracy,#1precision,#1recall,#1f-score,#1time,#2num_cols,#2accuracy,#2precision,#2recall,#2f-score,#2time,#3num_cols,#3accuracy,#3precision,#3recall,#3f-score,#3time
100,10,3,0.89000,7,0.77869,0.86364,0.44186,0.58462,4.77701s,9,0.77483,0.72727,0.48980,0.58537,4.23986s,22,1.00000,1.00000,1.00000,1.00000,2.33812s
100,10,3,0.95000,26,0.84016,0.84058,0.67442,0.74839,8.07670s,20,0.86755,0.87179,0.69388,0.77273,7.41661s,29,1.00000,1.00000,1.00000,1.00000,2.87759s
100,10,3,0.99000,52,0.88115,0.90141,0.74419,0.81529,24.60126s,41,0.86093,0.86842,0.67347,0.75862,9.89215s,29,1.00000,1.00000,1.00000,1.00000,2.95451s
100,10,3,0.89000,5,0.75820,0.66667,0.62791,0.64671,4.55768s,2,0.67550,-nan,0.00000,-nan,3.88704s,18,0.89474,0.83333,0.83333,0.83333,2.10063s
100,10,3,0.95000,13,0.79918,0.82456,0.54651,0.65734,6.23417s,10,0.82119,0.86667,0.53061,0.65823,4.54130s,22,1.00000,1.00000,1.00000,1.00000,2.64203s
100,10,3,0.99000,31,0.86066,0.86111,0.72093,0.78481,11.57340s,29,0.87417,0.94118,0.65306,0.77108,9.46313s,26,1.00000,1.00000,1.00000,1.00000,2.62450s
100,10,3,0.89000,4,0.75410,0.79545,0.40698,0.53846,4.51314s,2,0.67550,-nan,0.00000,-nan,3.83930s,9,0.84211,0.80000,0.66667,0.72727,2.00242s
100,10,3,0.95000,7,0.77869,0.86364,0.44186,0.58462,5.02559s,6,0.76159,0.64444,0.59184,0.61702,4.03078s,17,1.00000,1.00000,1.00000,1.00000,2.45431s
100,10,3,0.99000,25,0.84016,0.81333,0.70930,0.75776,11.31886s,23,0.82781,0.81081,0.61224,0.69767,9.44910s,25,1.00000,1.00000,1.00000,1.00000,2.61426s
100,10,6,0.89000,7,0.77869,0.86364,0.44186,0.58462,15.89299s,9,0.77483,0.72727,0.48980,0.58537,14.47755s,23,1.00000,1.00000,1.00000,1.00000,5.77383s
100,10,6,0.95000,25,0.84426,0.82432,0.70930,0.76250,18.92765s,21,0.85430,0.88571,0.63265,0.73810,17.02550s,29,1.00000,1.00000,1.00000,1.00000,6.21853s
100,10,6,0.99000,52,0.88115,0.90141,0.74419,0.81529,35.88942s,40,0.86093,0.86842,0.67347,0.75862,19.51518s,29,1.00000,1.00000,1.00000,1.00000,6.40725s
100,10,6,0.89000,5,0.75820,0.66667,0.62791,0.64671,14.98453s,2,0.67550,-nan,0.00000,-nan,12.88030s,17,0.89474,0.83333,0.83333,0.83333,5.44154s
100,10,6,0.95000,13,0.79918,0.82456,0.54651,0.65734,17.14136s,10,0.82119,0.86667,0.53061,0.65823,14.28443s,22,1.00000,1.00000,1.00000,1.00000,6.03304s
100,10,6,0.99000,31,0.86066,0.86111,0.72093,0.78481,22.67778s,29,0.87417,0.94118,0.65306,0.77108,19.35885s,26,1.00000,1.00000,1.00000,1.00000,6.16538s
100,10,6,0.89000,4,0.75410,0.79545,0.40698,0.53846,15.76717s,2,0.67550,-nan,0.00000,-nan,13.76486s,9,0.84211,0.80000,0.66667,0.72727,5.51981s
100,10,6,0.95000,7,0.77869,0.86364,0.44186,0.58462,16.35796s,6,0.76159,0.64444,0.59184,0.61702,14.04404s,17,0.89474,0.83333,0.83333,0.83333,6.09985s
100,10,6,0.99000,25,0.84016,0.81333,0.70930,0.75776,22.42868s,23,0.82781,0.81081,0.61224,0.69767,19.40003s,25,1.00000,1.00000,1.00000,1.00000,6.09881s
100,10,9,0.89000,7,0.77869,0.86364,0.44186,0.58462,34.82572s,9,0.77483,0.72727,0.48980,0.58537,30.67048s,23,1.00000,1.00000,1.00000,1.00000,11.23327s
100,10,9,0.95000,25,0.84426,0.82432,0.70930,0.76250,38.56042s,21,0.85430,0.88571,0.63265,0.73810,34.78054s,30,1.00000,1.00000,1.00000,1.00000,12.50209s
100,10,9,0.99000,52,0.88115,0.90141,0.74419,0.81529,54.52616s,40,0.86093,0.86842,0.67347,0.75862,36.62977s,29,1.00000,1.00000,1.00000,1.00000,12.37322s
100,10,9,0.89000,5,0.75820,0.66667,0.62791,0.64671,35.39731s,2,0.67550,-nan,0.00000,-nan,31.32392s,17,0.89474,0.83333,0.83333,0.83333,11.78071s
100,10,9,0.95000,13,0.79918,0.82456,0.54651,0.65734,36.52152s,10,0.82119,0.86667,0.53061,0.65823,31.44413s,22,1.00000,1.00000,1.00000,1.00000,12.14015s
100,10,9,0.99000,31,0.86066,0.86111,0.72093,0.78481,41.96340s,29,0.87417,0.94118,0.65306,0.77108,36.35656s,26,1.00000,1.00000,1.00000,1.00000,12.15826s
100,10,9,0.89000,4,0.75410,0.79545,0.40698,0.53846,34.94303s,2,0.67550,-nan,0.00000,-nan,30.97056s,9,0.84211,0.80000,0.66667,0.72727,11.58662s
100,10,9,0.95000,7,0.77869,0.86364,0.44186,0.58462,35.53546s,6,0.76159,0.64444,0.59184,0.61702,31.03498s,17,0.89474,0.83333,0.83333,0.83333,11.97793s
100,10,9,0.99000,25,0.84016,0.81333,0.70930,0.75776,41.81140s,23,0.82781,0.81081,0.61224,0.69767,36.48006s,25,1.00000,1.00000,1.00000,1.00000,12.18922s
100,10,12,0.89000,7,0.77869,0.86364,0.44186,0.58462,61.78432s,9,0.77483,0.72727,0.48980,0.58537,57.08723s,23,1.00000,1.00000,1.00000,1.00000,20.80182s
100,10,12,0.95000,25,0.84426,0.82432,0.70930,0.76250,65.88547s,21,0.85430,0.88571,0.63265,0.73810,59.80379s,30,1.00000,1.00000,1.00000,1.00000,21.00464s
100,10,12,0.99000,53,0.88115,0.90141,0.74419,0.81529,82.20957s,40,0.86093,0.86842,0.67347,0.75862,61.07181s,29,1.00000,1.00000,1.00000,1.00000,21.11783s
100,10,12,0.89000,5,0.75820,0.66667,0.62791,0.64671,62.55850s,2,0.67550,-nan,0.00000,-nan,55.15537s,17,0.89474,0.83333,0.83333,0.83333,20.05064s
100,10,12,0.95000,13,0.79918,0.82456,0.54651,0.65734,64.94636s,10,0.82119,0.86667,0.53061,0.65823,57.02059s,22,1.00000,1.00000,1.00000,1.00000,21.14852s
100,10,12,0.99000,31,0.86066,0.86111,0.72093,0.78481,69.41290s,29,0.87417,0.94118,0.65306,0.77108,60.66294s,26,1.00000,1.00000,1.00000,1.00000,20.88002s
100,10,12,0.89000,4,0.75410,0.79545,0.40698,0.53846,62.89399s,2,0.67550,-nan,0.00000,-nan,54.93047s,9,0.84211,0.80000,0.66667,0.72727,19.79216s
100,10,12,0.95000,7,0.77869,0.86364,0.44186,0.58462,62.71138s,6,0.76159,0.64444,0.59184,0.61702,55.10372s,17,0.89474,0.83333,0.83333,0.83333,20.58855s
100,10,12,0.99000,25,0.84016,0.81333,0.70930,0.75776,70.01859s,23,0.82781,0.81081,0.61224,0.69767,60.74218s,25,1.00000,1.00000,1.00000,1.00000,20.80118s
100,10,15,0.89000,7,0.77869,0.86364,0.44186,0.58462,99.12707s,9,0.77483,0.72727,0.48980,0.58537,90.97296s,23,1.00000,1.00000,1.00000,1.00000,31.99470s
100,10,15,0.95000,25,0.84426,0.82432,0.70930,0.76250,103.08600s,21,0.85430,0.88571,0.63265,0.73810,92.36412s,30,1.00000,1.00000,1.00000,1.00000,32.42941s
100,10,15,0.99000,51,0.88115,0.90141,0.74419,0.81529,119.18894s,40,0.86093,0.86842,0.67347,0.75862,93.33339s,29,1.00000,1.00000,1.00000,1.00000,32.43819s
100,10,15,0.89000,5,0.75820,0.66667,0.62791,0.64671,98.37972s,2,0.67550,-nan,0.00000,-nan,87.68653s,17,0.89474,0.83333,0.83333,0.83333,31.43273s
100,10,15,0.95000,13,0.79918,0.82456,0.54651,0.65734,100.88842s,10,0.82119,0.86667,0.53061,0.65823,89.03646s,22,1.00000,1.00000,1.00000,1.00000,32.09525s
100,10,15,0.99000,31,0.86066,0.86111,0.72093,0.78481,106.37364s,29,0.87417,0.94118,0.65306,0.77108,93.14234s,26,1.00000,1.00000,1.00000,1.00000,32.21082s
100,10,15,0.89000,4,0.75410,0.79545,0.40698,0.53846,97.64521s,2,0.67550,-nan,0.00000,-nan,86.02073s,9,0.84211,0.80000,0.66667,0.72727,30.91904s
100,10,15,0.95000,7,0.77869,0.86364,0.44186,0.58462,99.15320s,6,0.76159,0.64444,0.59184,0.61702,86.93269s,17,0.89474,0.83333,0.83333,0.83333,31.82385s
100,10,15,0.99000,25,0.84016,0.81333,0.70930,0.75776,105.10773s,23,0.82781,0.81081,0.61224,0.69767,92.33860s,25,1.00000,1.00000,1.00000,1.00000,31.93290s
100,10,18,0.89000,7,0.77869,0.86364,0.44186,0.58462,143.60668s,9,0.77483,0.72727,0.48980,0.58537,132.80757s,23,1.00000,1.00000,1.00000,1.00000,45.59344s
100,10,18,0.95000,25,0.84426,0.82432,0.70930,0.76250,147.39963s,21,0.85430,0.88571,0.63265,0.73810,132.58690s,30,1.00000,1.00000,1.00000,1.00000,46.61794s
100,10,18,0.99000,51,0.88115,0.90141,0.74419,0.81529,160.32413s,40,0.86093,0.86842,0.67347,0.75862,130.63471s,29,1.00000,1.00000,1.00000,1.00000,45.10664s
100,10,18,0.89000,5,0.75820,0.66667,0.62791,0.64671,143.17756s,2,0.67550,-nan,0.00000,-nan,127.35093s,17,0.89474,0.83333,0.83333,0.83333,45.34140s
100,10,18,0.95000,13,0.79918,0.82456,0.54651,0.65734,146.99907s,10,0.82119,0.86667,0.53061,0.65823,130.24906s,22,1.00000,1.00000,1.00000,1.00000,46.91028s
100,10,18,0.99000,31,0.86066,0.86111,0.72093,0.78481,152.28345s,29,0.87417,0.94118,0.65306,0.77108,133.81140s,26,1.00000,1.00000,1.00000,1.00000,46.85394s
100,10,18,0.89000,4,0.75410,0.79545,0.40698,0.53846,144.93279s,2,0.67550,-nan,0.00000,-nan,127.87811s,9,0.84211,0.80000,0.66667,0.72727,45.91486s
100,10,18,0.95000,7,0.77869,0.86364,0.44186,0.58462,144.76697s,6,0.76159,0.64444,0.59184,0.61702,127.76208s,17,0.89474,0.83333,0.83333,0.83333,46.28402s
100,10,18,0.99000,25,0.84016,0.81333,0.70930,0.75776,150.39191s,23,0.82781,0.81081,0.61224,0.69767,132.68032s,25,1.00000,1.00000,1.00000,1.00000,46.17684s
100,15,3,0.89000,7,0.77869,0.86364,0.44186,0.58462,7.35320s,9,0.77483,0.72727,0.48980,0.58537,6.36918s,22,1.00000,1.00000,1.00000,1.00000,3.76600s
100,15,3,0.95000,26,0.84016,0.84058,0.67442,0.74839,12.57378s,20,0.86755,0.87179,0.69388,0.77273,11.88263s,29,1.00000,1.00000,1.00000,1.00000,4.54167s
100,15,3,0.99000,52,0.88115,0.90141,0.74419,0.81529,31.61007s,41,0.86093,0.86842,0.67347,0.75862,15.34456s,29,1.00000,1.00000,1.00000,1.00000,4.64769s
100,15,3,0.89000,5,0.75820,0.66667,0.62791,0.64671,6.96465s,2,0.67550,-nan,0.00000,-nan,5.91232s,18,0.89474,0.83333,0.83333,0.83333,3.19633s
100,15,3,0.95000,13,0.79918,0.82456,0.54651,0.65734,9.48825s,10,0.82119,0.86667,0.53061,0.65823,7.00710s,22,1.00000,1.00000,1.00000,1.00000,4.06261s
100,15,3,0.99000,31,0.86066,0.86111,0.72093,0.78481,17.73987s,29,0.87417,0.94118,0.65306,0.77108,14.55875s,26,1.00000,1.00000,1.00000,1.00000,4.06038s
100,15,3,0.89000,4,0.75410,0.79545,0.40698,0.53846,6.96667s,2,0.67550,-nan,0.00000,-nan,5.92161s,9,0.84211,0.80000,0.66667,0.72727,3.11273s
100,15,3,0.95000,7,0.77869,0.86364,0.44186,0.58462,7.72661s,6,0.76159,0.64444,0.59184,0.61702,6.23747s,17,1.00000,1.00000,1.00000,1.00000,3.80407s
100,15,3,0.99000,25,0.84016,0.81333,0.70930,0.75776,17.52138s,23,0.82781,0.81081,0.61224,0.69767,14.72008s,25,1.00000,1.00000,1.00000,1.00000,4.08849s
100,15,6,0.89000,7,0.77869,0.86364,0.44186,0.58462,24.93873s,9,0.77483,0.72727,0.48980,0.58537,22.52351s,23,1.00000,1.00000,1.00000,1.00000,9.07233s
100,15,6,0.95000,25,0.84426,0.82432,0.70930,0.76250,29.67816s,21,0.85430,0.88571,0.63265,0.73810,26.43424s,29,1.00000,1.00000,1.00000,1.00000,9.88999s
100,15,6,0.99000,52,0.88115,0.90141,0.74419,0.81529,49.03368s,40,0.86093,0.86842,0.67347,0.75862,30.17200s,29,1.00000,1.00000,1.00000,1.00000,9.81096s
100,15,6,0.89000,5,0.75820,0.66667,0.62791,0.64671,24.24509s,2,0.67550,-nan,0.00000,-nan,21.41355s,17,0.89474,0.83333,0.83333,0.83333,8.59422s
100,15,6,0.95000,13,0.79918,0.82456,0.54651,0.65734,26.81481s,10,0.82119,0.86667,0.53061,0.65823,22.44831s,22,1.00000,1.00000,1.00000,1.00000,9.44850s
100,15,6,0.99000,31,0.86066,0.86111,0.72093,0.78481,35.12963s,29,0.87417,0.94118,0.65306,0.77108,29.86722s,26,1.00000,1.00000,1.00000,1.00000,9.49351s
100,15,6,0.89000,4,0.75410,0.79545,0.40698,0.53846,24.29789s,2,0.67550,-nan,0.00000,-nan,21.22465s,9,0.84211,0.80000,0.66667,0.72727,8.41429s
100,15,6,0.95000,7,0.77869,0.86364,0.44186,0.58462,25.12646s,6,0.76159,0.64444,0.59184,0.61702,21.56439s,17,0.89474,0.83333,0.83333,0.83333,9.28293s
100,15,6,0.99000,25,0.84016,0.81333,0.70930,0.75776,35.06729s,23,0.82781,0.81081,0.61224,0.69767,30.12840s,25,1.00000,1.00000,1.00000,1.00000,9.56645s
100,15,9,0.89000,7,0.77869,0.86364,0.44186,0.58462,54.82259s,9,0.77483,0.72727,0.48980,0.58537,49.98886s,23,1.00000,1.00000,1.00000,1.00000,18.64299s
100,15,9,0.95000,25,0.84426,0.82432,0.70930,0.76250,59.59052s,21,0.85430,0.88571,0.63265,0.73810,54.21997s,30,1.00000,1.00000,1.00000,1.00000,19.30521s
100,15,9,0.99000,52,0.88115,0.90141,0.74419,0.81529,80.24358s,40,0.86093,0.86842,0.67347,0.75862,57.05628s,29,1.00000,1.00000,1.00000,1.00000,19.40815s
100,15,9,0.89000,5,0.75820,0.66667,0.62791,0.64671,54.85560s,2,0.67550,-nan,0.00000,-nan,48.67157s,17,0.89474,0.83333,0.83333,0.83333,18.23506s
100,15,9,0.95000,13,0.79918,0.82456,0.54651,0.65734,57.38572s,10,0.82119,0.86667,0.53061,0.65823,49.65843s,22,1.00000,1.00000,1.00000,1.00000,19.01874s
100,15,9,0.99000,31,0.86066,0.86111,0.72093,0.78481,65.10067s,29,0.87417,0.94118,0.65306,0.77108,56.38344s,26,1.00000,1.00000,1.00000,1.00000,18.88588s
100,15,9,0.89000,4,0.75410,0.79545,0.40698,0.53846,54.27514s,2,0.67550,-nan,0.00000,-nan,47.55314s,9,0.84211,0.80000,0.66667,0.72727,17.80364s
100,15,9,0.95000,7,0.77869,0.86364,0.44186,0.58462,55.23958s,6,0.76159,0.64444,0.59184,0.61702,48.18367s,17,0.89474,0.83333,0.83333,0.83333,18.64806s
100,15,9,0.99000,25,0.84016,0.81333,0.70930,0.75776,65.29721s,23,0.82781,0.81081,0.61224,0.69767,57.18674s,25,1.00000,1.00000,1.00000,1.00000,19.20699s
100,15,12,0.89000,7,0.77869,0.86364,0.44186,0.58462,98.86084s,9,0.77483,0.72727,0.48980,0.58537,90.89257s,23,1.00000,1.00000,1.00000,1.00000,32.41619s
100,15,12,0.95000,25,0.84426,0.82432,0.70930,0.76250,103.73226s,21,0.85430,0.88571,0.63265,0.73810,93.61468s,30,1.00000,1.00000,1.00000,1.00000,33.08626s
100,15,12,0.99000,53,0.88115,0.90141,0.74419,0.81529,123.33585s,40,0.86093,0.86842,0.67347,0.75862,95.61700s,29,1.00000,1.00000,1.00000,1.00000,33.31647s
100,15,12,0.89000,5,0.75820,0.66667,0.62791,0.64671,97.89593s,2,0.67550,-nan,0.00000,-nan,87.00495s,17,0.89474,0.83333,0.83333,0.83333,31.73756s
100,15,12,0.95000,13,0.79918,0.82456,0.54651,0.65734,101.44720s,10,0.82119,0.86667,0.53061,0.65823,88.77108s,22,1.00000,1.00000,1.00000,1.00000,32.66096s
100,15,12,0.99000,31,0.86066,0.86111,0.72093,0.78481,109.85234s,29,0.87417,0.94118,0.65306,0.77108,95.74132s,26,1.00000,1.00000,1.00000,1.00000,32.85776s
100,15,12,0.89000,4,0.75410,0.79545,0.40698,0.53846,97.67574s,2,0.67550,-nan,0.00000,-nan,85.85945s,9,0.84211,0.80000,0.66667,0.72727,31.33081s
100,15,12,0.95000,7,0.77869,0.86364,0.44186,0.58462,99.22421s,6,0.76159,0.64444,0.59184,0.61702,86.89086s,17,0.89474,0.83333,0.83333,0.83333,32.49316s
100,15,12,0.99000,25,0.84016,0.81333,0.70930,0.75776,109.21089s,23,0.82781,0.81081,0.61224,0.69767,95.44614s,25,1.00000,1.00000,1.00000,1.00000,32.87364s
100,15,15,0.89000,7,0.77869,0.86364,0.44186,0.58462,153.41135s,9,0.77483,0.72727,0.48980,0.58537,142.21204s,23,1.00000,1.00000,1.00000,1.00000,49.41745s
100,15,15,0.95000,25,0.84426,0.82432,0.70930,0.76250,160.20437s,21,0.85430,0.88571,0.63265,0.73810,143.67170s,30,1.00000,1.00000,1.00000,1.00000,50.27804s
100,15,15,0.99000,51,0.88115,0.90141,0.74419,0.81529,178.39510s,40,0.86093,0.86842,0.67347,0.75862,145.19056s,29,1.00000,1.00000,1.00000,1.00000,50.50052s
100,15,15,0.89000,5,0.75820,0.66667,0.62791,0.64671,154.56098s,2,0.67550,-nan,0.00000,-nan,137.78768s,17,0.89474,0.83333,0.83333,0.83333,49.63094s
100,15,15,0.95000,13,0.79918,0.82456,0.54651,0.65734,157.41054s,10,0.82119,0.86667,0.53061,0.65823,138.45654s,22,1.00000,1.00000,1.00000,1.00000,50.54278s
100,15,15,0.99000,31,0.86066,0.86111,0.72093,0.78481,165.96628s,29,0.87417,0.94118,0.65306,0.77108,145.79487s,26,1.00000,1.00000,1.00000,1.00000,50.70787s
100,15,15,0.89000,4,0.75410,0.79545,0.40698,0.53846,155.44307s,2,0.67550,-nan,0.00000,-nan,136.67802s,9,0.84211,0.80000,0.66667,0.72727,49.03903s
100,15,15,0.95000,7,0.77869,0.86364,0.44186,0.58462,155.21211s,6,0.76159,0.64444,0.59184,0.61702,135.75580s,17,0.89474,0.83333,0.83333,0.83333,49.46036s
100,15,15,0.99000,25,0.84016,0.81333,0.70930,0.75776,164.22510s,23,0.82781,0.81081,0.61224,0.69767,143.85736s,25,1.00000,1.00000,1.00000,1.00000,50.05467s
100,15,18,0.89000,7,0.77869,0.86364,0.44186,0.58462,224.88383s,9,0.77483,0.72727,0.48980,0.58537,206.70278s,23,1.00000,1.00000,1.00000,1.00000,71.64089s
100,15,18,0.95000,25,0.84426,0.82432,0.70930,0.76250,227.21156s,21,0.85430,0.88571,0.63265,0.73810,204.33440s,30,1.00000,1.00000,1.00000,1.00000,71.29457s
100,15,18,0.99000,51,0.88115,0.90141,0.74419,0.81529,246.73297s,40,0.86093,0.86842,0.67347,0.75862,205.14111s,29,1.00000,1.00000,1.00000,1.00000,71.87055s
100,15,18,0.89000,5,0.75820,0.66667,0.62791,0.64671,227.38943s,2,0.67550,-nan,0.00000,-nan,200.87468s,17,0.89474,0.83333,0.83333,0.83333,71.73732s
100,15,18,0.95000,13,0.79918,0.82456,0.54651,0.65734,225.78621s,10,0.82119,0.86667,0.53061,0.65823,199.42137s,22,1.00000,1.00000,1.00000,1.00000,71.88131s
100,15,18,0.99000,31,0.86066,0.86111,0.72093,0.78481,235.81143s,29,0.87417,0.94118,0.65306,0.77108,206.58556s,26,1.00000,1.00000,1.00000,1.00000,72.32475s
100,15,18,0.89000,4,0.75410,0.79545,0.40698,0.53846,224.80840s,2,0.67550,-nan,0.00000,-nan,197.76926s,9,0.84211,0.80000,0.66667,0.72727,70.84729s
100,15,18,0.95000,7,0.77869,0.86364,0.44186,0.58462,225.07094s,6,0.76159,0.64444,0.59184,0.61702,197.82086s,17,0.89474,0.83333,0.83333,0.83333,71.12015s
100,15,18,0.99000,25,0.84016,0.81333,0.70930,0.75776,235.03409s,23,0.82781,0.81081,0.61224,0.69767,206.42744s,25,1.00000,1.00000,1.00000,1.00000,71.99206s
100,20,3,0.89000,7,0.77869,0.86364,0.44186,0.58462,9.97588s,9,0.77483,0.72727,0.48980,0.58537,8.84928s,22,1.00000,1.00000,1.00000,1.00000,5.03697s
100,20,3,0.95000,26,0.84016,0.84058,0.67442,0.74839,17.20754s,20,0.86755,0.87179,0.69388,0.77273,15.77628s,29,1.00000,1.00000,1.00000,1.00000,5.98450s
100,20,3,0.99000,52,0.88115,0.90141,0.74419,0.81529,38.12650s,41,0.86093,0.86842,0.67347,0.75862,20.20141s,29,1.00000,1.00000,1.00000,1.00000,6.01366s
100,20,3,0.89000,5,0.75820,0.66667,0.62791,0.64671,9.42959s,2,0.67550,-nan,0.00000,-nan,8.07211s,18,0.89474,0.83333,0.83333,0.83333,4.31396s
100,20,3,0.95000,13,0.79918,0.82456,0.54651,0.65734,13.03813s,10,0.82119,0.86667,0.53061,0.65823,9.51358s,22,1.00000,1.00000,1.00000,1.00000,5.52809s
100,20,3,0.99000,31,0.86066,0.86111,0.72093,0.78481,23.92376s,29,0.87417,0.94118,0.65306,0.77108,19.67968s,26,1.00000,1.00000,1.00000,1.00000,5.51020s
100,20,3,0.89000,4,0.75410,0.79545,0.40698,0.53846,9.42938s,2,0.67550,-nan,0.00000,-nan,8.10451s,9,0.84211,0.80000,0.66667,0.72727,4.23040s
100,20,3,0.95000,7,0.77869,0.86364,0.44186,0.58462,10.44653s,6,0.76159,0.64444,0.59184,0.61702,8.49220s,17,1.00000,1.00000,1.00000,1.00000,5.20079s
100,20,3,0.99000,25,0.84016,0.81333,0.70930,0.75776,23.66323s,23,0.82781,0.81081,0.61224,0.69767,20.04384s,25,1.00000,1.00000,1.00000,1.00000,5.47825s
100,20,6,0.89000,7,0.77869,0.86364,0.44186,0.58462,33.32735s,9,0.77483,0.72727,0.48980,0.58537,30.28830s,23,1.00000,1.00000,1.00000,1.00000,12.37003s
100,20,6,0.95000,25,0.84426,0.82432,0.70930,0.76250,40.10302s,21,0.85430,0.88571,0.63265,0.73810,36.59151s,29,1.00000,1.00000,1.00000,1.00000,13.40751s
100,20,6,0.99000,52,0.88115,0.90141,0.74419,0.81529,61.35078s,40,0.86093,0.86842,0.67347,0.75862,41.41216s,29,1.00000,1.00000,1.00000,1.00000,13.30747s
100,20,6,0.89000,5,0.75820,0.66667,0.62791,0.64671,32.78249s,2,0.67550,-nan,0.00000,-nan,29.02973s,17,0.89474,0.83333,0.83333,0.83333,11.69905s
